epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,3939.76,1.08322,1.06709,1.49265,0.84637,0.69162,0.75553,0.51811,1.26646,1.10046,1.63176,0.007129,0.007129,0.007129
89,3984.39,1.08753,1.07365,1.49873,0.80238,0.68582,0.74217,0.50904,1.30173,1.10443,1.65936,0.007096,0.007096,0.007096
90,4028.97,1.06035,1.03864,1.48387,0.83948,0.68225,0.75347,0.52015,1.24428,1.07028,1.60461,0.007063,0.007063,0.007063
91,4073.57,1.08697,1.07068,1.49487,0.83287,0.67554,0.74831,0.5173,1.27069,1.06784,1.61381,0.00703,0.00703,0.00703
92,4118.15,1.07976,1.06001,1.50328,0.83256,0.68531,0.75895,0.52198,1.28304,1.04165,1.63433,0.006997,0.006997,0.006997
93,4162.79,1.07911,1.07272,1.49645,0.80816,0.69035,0.75294,0.50429,1.32289,1.0763,1.66318,0.006964,0.006964,0.006964
94,4207.44,1.07432,1.05225,1.48508,0.83558,0.67657,0.74419,0.50864,1.27781,1.06193,1.62805,0.006931,0.006931,0.006931
95,4252.06,1.07806,1.05729,1.49964,0.82424,0.70035,0.74975,0.52075,1.23832,1.05237,1.61493,0.006898,0.006898,0.006898
96,4296.68,1.07252,1.05008,1.48945,0.81703,0.69765,0.75889,0.51403,1.28943,1.06833,1.63073,0.006865,0.006865,0.006865
97,4341.32,1.06077,1.03289,1.48868,0.8295,0.69619,0.75792,0.5237,1.2808,1.04229,1.64379,0.006832,0.006832,0.006832
98,4385.97,1.08413,1.05276,1.49087,0.85401,0.68868,0.77056,0.52966,1.2603,1.02822,1.61975,0.006799,0.006799,0.006799
99,4430.66,1.07049,1.03809,1.47906,0.83232,0.69504,0.76616,0.52731,1.24876,1.02787,1.60932,0.006766,0.006766,0.006766
100,4475.3,1.06858,1.04931,1.48463,0.84513,0.68315,0.76881,0.53571,1.24103,1.0164,1.59707,0.006733,0.006733,0.006733
101,4519.93,1.05483,1.01466,1.47313,0.83114,0.67596,0.75112,0.51784,1.28396,1.03343,1.62542,0.0067,0.0067,0.0067
102,4564.64,1.07582,1.04143,1.48328,0.82651,0.6857,0.76119,0.52322,1.24513,1.0241,1.59962,0.006667,0.006667,0.006667
103,4609.25,1.05626,1.03205,1.47547,0.83137,0.70144,0.76354,0.52781,1.25239,1.01284,1.60618,0.006634,0.006634,0.006634
104,4653.91,1.05707,1.01204,1.47287,0.85957,0.69682,0.76808,0.5347,1.26116,1.00877,1.62302,0.006601,0.006601,0.006601
105,4698.53,1.05473,1.02555,1.47666,0.8431,0.70653,0.77194,0.53304,1.24258,1.0123,1.59525,0.006568,0.006568,0.006568
106,4743.16,1.05324,1.01221,1.47392,0.82274,0.71601,0.77298,0.53741,1.24038,1.01628,1.58676,0.006535,0.006535,0.006535
107,4787.85,1.03948,1.01203,1.45988,0.85686,0.69167,0.76942,0.533,1.23906,1.02094,1.59648,0.006502,0.006502,0.006502
108,4832.46,1.05286,1.01395,1.47688,0.84452,0.71622,0.77844,0.54429,1.22875,0.98723,1.5851,0.006469,0.006469,0.006469
109,4877,1.05067,1.00438,1.46649,0.83271,0.71266,0.77429,0.5329,1.24748,1.02288,1.59008,0.006436,0.006436,0.006436
110,4921.71,1.04987,0.99919,1.46027,0.83776,0.71251,0.77172,0.53239,1.24525,1.01517,1.59191,0.006403,0.006403,0.006403
