epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,9243.74,0.93432,0.79453,1.33842,0.87581,0.75259,0.82086,0.56836,1.24084,0.91915,1.63249,0.003895,0.003895,0.003895
187,9293.53,0.93901,0.78706,1.3373,0.87439,0.75593,0.82122,0.57055,1.2361,0.91517,1.62833,0.003862,0.003862,0.003862
188,9343.36,0.92841,0.79778,1.33277,0.85964,0.76385,0.8208,0.56908,1.22906,0.91594,1.62389,0.003829,0.003829,0.003829
189,9394.33,0.93776,0.7984,1.34443,0.86868,0.75904,0.82127,0.57255,1.22719,0.91314,1.6224,0.003796,0.003796,0.003796
190,9444.6,0.91488,0.78272,1.32844,0.85977,0.7669,0.82081,0.57288,1.22723,0.91251,1.61996,0.003763,0.003763,0.003763
191,9495.86,0.92106,0.79155,1.33326,0.86862,0.76368,0.82022,0.57271,1.22251,0.91597,1.61525,0.00373,0.00373,0.00373
192,9546.9,0.92593,0.78465,1.33497,0.86598,0.76109,0.82165,0.57342,1.22633,0.91663,1.62165,0.003697,0.003697,0.003697
193,9597.14,0.92388,0.78335,1.32707,0.87173,0.75707,0.82151,0.57352,1.2251,0.91819,1.62059,0.003664,0.003664,0.003664
194,9647.34,0.91727,0.78247,1.32575,0.85148,0.76922,0.82043,0.57354,1.2243,0.91319,1.62311,0.003631,0.003631,0.003631
195,9697.22,0.91521,0.77378,1.32796,0.84666,0.76856,0.82038,0.5727,1.22414,0.917,1.62346,0.003598,0.003598,0.003598
196,9746.74,0.92738,0.78525,1.33012,0.84918,0.76071,0.81902,0.57223,1.2222,0.91726,1.62345,0.003565,0.003565,0.003565
197,9796.27,0.91921,0.77275,1.33508,0.89035,0.73396,0.81937,0.57343,1.22236,0.91336,1.62277,0.003532,0.003532,0.003532
198,9845.83,0.91306,0.78121,1.32419,0.8539,0.75718,0.82014,0.57529,1.22215,0.91295,1.62113,0.003499,0.003499,0.003499
199,9895.38,0.90087,0.75669,1.3184,0.86789,0.7559,0.8215,0.57699,1.22262,0.90341,1.62097,0.003466,0.003466,0.003466
200,9944.85,0.91246,0.78134,1.3312,0.86973,0.75766,0.82247,0.57896,1.21903,0.90481,1.6148,0.003433,0.003433,0.003433
201,9994.27,0.89629,0.75338,1.31817,0.87421,0.75535,0.82141,0.57818,1.21774,0.90965,1.61774,0.0034,0.0034,0.0034
202,10043.7,0.91776,0.76407,1.32678,0.87133,0.75652,0.8218,0.5755,1.22095,0.91277,1.62126,0.003367,0.003367,0.003367
203,10093,0.92638,0.76657,1.32123,0.8741,0.75692,0.82421,0.57762,1.2199,0.91347,1.62153,0.003334,0.003334,0.003334
204,10142.6,0.88629,0.7543,1.31122,0.88141,0.75877,0.82297,0.57673,1.22209,0.91346,1.62542,0.003301,0.003301,0.003301
205,10192.2,0.90309,0.76351,1.31558,0.88423,0.75304,0.82286,0.57643,1.22226,0.91244,1.62677,0.003268,0.003268,0.003268
206,10242.2,0.88986,0.757,1.31281,0.89181,0.7487,0.82205,0.57517,1.2238,0.91702,1.63046,0.003235,0.003235,0.003235
207,10292.3,0.88864,0.74145,1.3049,0.88684,0.75448,0.82357,0.57629,1.2255,0.91644,1.63324,0.003202,0.003202,0.003202
208,10342.7,0.88819,0.73819,1.30963,0.88105,0.75678,0.82295,0.57511,1.22531,0.91595,1.63115,0.003169,0.003169,0.003169
209,10392.8,0.89813,0.7521,1.31544,0.89124,0.74775,0.82372,0.57537,1.22079,0.91565,1.62509,0.003136,0.003136,0.003136
210,10443.2,0.89109,0.74795,1.30804,0.87558,0.75466,0.82567,0.57607,1.22236,0.91337,1.62882,0.003103,0.003103,0.003103
211,10493.5,0.89058,0.73575,1.30357,0.87686,0.75768,0.82378,0.57549,1.22374,0.91302,1.62986,0.00307,0.00307,0.00307
212,10543.8,0.89519,0.73982,1.29652,0.87323,0.76357,0.8252,0.57433,1.22553,0.9131,1.63228,0.003037,0.003037,0.003037
213,10594.2,0.87482,0.7387,1.3011,0.87954,0.75576,0.82584,0.57457,1.22127,0.90976,1.62764,0.003004,0.003004,0.003004
214,10644,0.89313,0.72772,1.30764,0.87353,0.76013,0.82494,0.57494,1.22229,0.90716,1.62976,0.002971,0.002971,0.002971
215,10693.3,0.88471,0.73777,1.30671,0.87108,0.76179,0.82541,0.57443,1.22207,0.90369,1.62914,0.002938,0.002938,0.002938
216,10743.6,0.86202,0.72667,1.29635,0.87182,0.75909,0.82258,0.57592,1.22572,0.9026,1.63066,0.002905,0.002905,0.002905
217,10793.6,0.88047,0.72235,1.30012,0.87503,0.75387,0.82254,0.5739,1.22693,0.89999,1.63137,0.002872,0.002872,0.002872
218,10843.2,0.88844,0.72507,1.29325,0.87296,0.75805,0.82491,0.5761,1.2252,0.89992,1.63063,0.002839,0.002839,0.002839
219,10894.5,0.88757,0.73589,1.2998,0.87455,0.7545,0.82438,0.57605,1.22668,0.90285,1.63116,0.002806,0.002806,0.002806
220,10945,0.87044,0.7171,1.29218,0.86842,0.75533,0.82708,0.57589,1.22613,0.90118,1.63149,0.002773,0.002773,0.002773
221,10996.8,0.85196,0.71679,1.28723,0.87326,0.75413,0.8273,0.5762,1.2255,0.90319,1.63233,0.00274,0.00274,0.00274
222,11047.1,0.88618,0.74412,1.30601,0.88212,0.74707,0.82724,0.57628,1.22225,0.89989,1.6292,0.002707,0.002707,0.002707
223,11097,0.87712,0.73217,1.30274,0.88035,0.74373,0.82545,0.57678,1.22089,0.90159,1.62885,0.002674,0.002674,0.002674
224,11149.1,0.8719,0.72359,1.29316,0.88219,0.74541,0.82515,0.57752,1.21788,0.90001,1.6261,0.002641,0.002641,0.002641
225,11199.3,0.87042,0.71442,1.28394,0.88076,0.74414,0.82396,0.57846,1.21774,0.90032,1.62612,0.002608,0.002608,0.002608
226,11249.9,0.86154,0.71967,1.29322,0.88207,0.74275,0.82416,0.57704,1.21724,0.90047,1.62455,0.002575,0.002575,0.002575
227,11301.6,0.87324,0.71215,1.28825,0.8826,0.7416,0.82387,0.579,1.21567,0.90223,1.62175,0.002542,0.002542,0.002542
228,11351.9,0.86476,0.71639,1.29184,0.89044,0.73916,0.82349,0.57894,1.21499,0.9038,1.62076,0.002509,0.002509,0.002509
229,11403.1,0.87311,0.71569,1.29748,0.88833,0.7396,0.82378,0.57866,1.21589,0.90222,1.62152,0.002476,0.002476,0.002476
230,11454.1,0.87204,0.7115,1.28271,0.88641,0.74147,0.82522,0.57918,1.21531,0.90141,1.62275,0.002443,0.002443,0.002443
231,11504.3,0.87529,0.71816,1.29584,0.8936,0.74061,0.82641,0.57799,1.21583,0.9009,1.62317,0.00241,0.00241,0.00241
232,11555.5,0.83525,0.68705,1.27337,0.88364,0.74829,0.82659,0.57739,1.21584,0.89774,1.62444,0.002377,0.002377,0.002377
233,11606.3,0.86938,0.7081,1.28385,0.87966,0.74667,0.82584,0.57706,1.21434,0.89862,1.62249,0.002344,0.002344,0.002344
234,11656.1,0.85903,0.70716,1.28516,0.87814,0.74721,0.82658,0.57847,1.21644,0.89981,1.62409,0.002311,0.002311,0.002311
235,11707.5,0.85075,0.70634,1.28844,0.89295,0.74034,0.82707,0.57863,1.21605,0.89928,1.62446,0.002278,0.002278,0.002278
236,11758.1,0.83992,0.69919,1.27072,0.8892,0.74093,0.82915,0.57866,1.21655,0.89896,1.62511,0.002245,0.002245,0.002245
237,11808,0.84244,0.68559,1.27276,0.89112,0.73973,0.82787,0.57776,1.21523,0.89844,1.6243,0.002212,0.002212,0.002212
238,11860.1,0.85015,0.68948,1.27389,0.8891,0.74423,0.82803,0.57707,1.21512,0.89759,1.62484,0.002179,0.002179,0.002179
239,11909.9,0.83976,0.68837,1.26746,0.89244,0.74048,0.82594,0.57609,1.2153,0.89839,1.62525,0.002146,0.002146,0.002146
240,11962.5,0.84915,0.6959,1.28356,0.88976,0.74403,0.82526,0.57673,1.21517,0.8997,1.62553,0.002113,0.002113,0.002113
241,12012.7,0.85478,0.69646,1.27558,0.89276,0.74007,0.82508,0.57601,1.21515,0.9012,1.62531,0.00208,0.00208,0.00208
242,12063.5,0.83871,0.68088,1.27002,0.89237,0.74015,0.82504,0.57631,1.21588,0.90209,1.62624,0.002047,0.002047,0.002047
243,12114.6,0.84033,0.68102,1.27183,0.89135,0.73895,0.82562,0.57684,1.21525,0.9028,1.62582,0.002014,0.002014,0.002014
244,12164.7,0.84206,0.685,1.27355,0.89322,0.73718,0.82525,0.57756,1.21609,0.90113,1.62646,0.001981,0.001981,0.001981
245,12214.4,0.83227,0.68067,1.26176,0.88695,0.74479,0.82846,0.57846,1.21708,0.9003,1.62806,0.001948,0.001948,0.001948
246,12265.2,0.82913,0.6692,1.25702,0.89353,0.74098,0.82782,0.57856,1.21756,0.90149,1.62824,0.001915,0.001915,0.001915
247,12316,0.83875,0.67868,1.26253,0.88623,0.74629,0.82745,0.57832,1.21791,0.90234,1.62817,0.001882,0.001882,0.001882
248,12366.3,0.837,0.68787,1.26819,0.89453,0.74336,0.82812,0.57889,1.21767,0.90213,1.62822,0.001849,0.001849,0.001849
249,12416.4,0.83535,0.67643,1.26066,0.89091,0.74561,0.82833,0.57872,1.21744,0.9026,1.62816,0.001816,0.001816,0.001816
250,12467,0.84171,0.68072,1.2684,0.89269,0.74573,0.82968,0.57843,1.21763,0.90377,1.62799,0.001783,0.001783,0.001783
251,12518,0.83413,0.6776,1.26304,0.89338,0.74576,0.82914,0.57798,1.21739,0.90441,1.62792,0.00175,0.00175,0.00175
252,12568.1,0.82325,0.66415,1.26329,0.89685,0.73755,0.82847,0.57733,1.21608,0.90443,1.62697,0.001717,0.001717,0.001717
253,12618,0.82406,0.65656,1.2488,0.89834,0.74026,0.82901,0.57765,1.2155,0.90374,1.62651,0.001684,0.001684,0.001684
254,12668.7,0.81485,0.66267,1.25637,0.89775,0.74057,0.82948,0.5787,1.21561,0.90331,1.62674,0.001651,0.001651,0.001651
255,12719.5,0.8334,0.67419,1.26027,0.89612,0.74476,0.8294,0.57886,1.21543,0.90071,1.62708,0.001618,0.001618,0.001618
256,12769.5,0.82525,0.66606,1.25363,0.8957,0.74338,0.82916,0.57998,1.21569,0.90039,1.62697,0.001585,0.001585,0.001585
257,12819.8,0.81926,0.6665,1.25032,0.89832,0.74085,0.82879,0.58066,1.21521,0.8995,1.62654,0.001552,0.001552,0.001552
258,12870.5,0.81922,0.66422,1.25821,0.897,0.74363,0.82854,0.58063,1.21516,0.89917,1.62704,0.001519,0.001519,0.001519
259,12920.8,0.81763,0.6618,1.25801,0.89664,0.7421,0.82824,0.58094,1.21551,0.89916,1.62787,0.001486,0.001486,0.001486
260,12971.4,0.81975,0.65564,1.2496,0.89934,0.74084,0.82805,0.5809,1.21542,0.8987,1.6281,0.001453,0.001453,0.001453
261,13021.6,0.81283,0.65789,1.24749,0.90402,0.73717,0.82798,0.58151,1.21586,0.89754,1.629,0.00142,0.00142,0.00142
262,13071.6,0.8089,0.65055,1.25096,0.84306,0.78236,0.82828,0.58223,1.21593,0.89724,1.62942,0.001387,0.001387,0.001387
263,13121.9,0.82271,0.65551,1.25918,0.84491,0.78262,0.82829,0.58161,1.21585,0.897,1.62935,0.001354,0.001354,0.001354
264,13172.2,0.80276,0.64606,1.24812,0.84556,0.7828,0.82851,0.58129,1.21555,0.89587,1.62889,0.001321,0.001321,0.001321
265,13222.4,0.79889,0.6389,1.24381,0.84578,0.78292,0.82876,0.58129,1.21594,0.89497,1.62959,0.001288,0.001288,0.001288
266,13272.6,0.80052,0.64768,1.23967,0.84487,0.78301,0.82888,0.58108,1.21617,0.89521,1.63013,0.001255,0.001255,0.001255
267,13322.6,0.80535,0.64415,1.24363,0.84463,0.78287,0.8288,0.58048,1.21648,0.89527,1.63071,0.001222,0.001222,0.001222
268,13372.8,0.80858,0.64839,1.24074,0.84587,0.78333,0.82912,0.58041,1.2165,0.89467,1.6314,0.001189,0.001189,0.001189
269,13423.1,0.80433,0.6475,1.24675,0.8451,0.78122,0.8289,0.58004,1.21613,0.89459,1.63123,0.001156,0.001156,0.001156
270,13473.6,0.79455,0.63573,1.24228,0.84356,0.78097,0.82908,0.5797,1.21612,0.89422,1.63165,0.001123,0.001123,0.001123
271,13523.9,0.79214,0.63681,1.23555,0.8451,0.7817,0.82873,0.58004,1.2154,0.89428,1.63155,0.00109,0.00109,0.00109
272,13574.1,0.8106,0.64968,1.24252,0.84588,0.78399,0.83013,0.58045,1.21555,0.89347,1.632,0.001057,0.001057,0.001057
273,13624.4,0.79541,0.64133,1.24157,0.84587,0.78648,0.83024,0.58083,1.21542,0.89317,1.63258,0.001024,0.001024,0.001024
274,13674.6,0.79664,0.64502,1.2407,0.84548,0.78775,0.83015,0.5804,1.21488,0.89285,1.63257,0.000991,0.000991,0.000991
275,13724.8,0.78863,0.63529,1.23162,0.84412,0.78662,0.83006,0.57978,1.21459,0.8934,1.63284,0.000958,0.000958,0.000958
276,13774.5,0.80245,0.64386,1.24164,0.84384,0.78616,0.83016,0.57912,1.21452,0.89356,1.63306,0.000925,0.000925,0.000925
277,13824.5,0.79004,0.63369,1.24028,0.8446,0.78628,0.83021,0.57927,1.21442,0.89357,1.63333,0.000892,0.000892,0.000892
278,13874,0.78419,0.62867,1.23018,0.84567,0.78696,0.83004,0.57999,1.21398,0.89345,1.63301,0.000859,0.000859,0.000859
279,13924.9,0.79359,0.63163,1.23562,0.84612,0.7848,0.82984,0.57998,1.21413,0.89322,1.63347,0.000826,0.000826,0.000826
280,13973.6,0.77839,0.62697,1.22693,0.84522,0.78643,0.82994,0.57971,1.21432,0.89314,1.63413,0.000793,0.000793,0.000793
281,14025.6,0.79124,0.63502,1.23026,0.84634,0.78578,0.83035,0.58006,1.21344,0.89354,1.63317,0.00076,0.00076,0.00076
282,14075.4,0.78676,0.62982,1.23784,0.84608,0.78302,0.82961,0.58001,1.2138,0.89386,1.63463,0.000727,0.000727,0.000727
283,14125.4,0.78212,0.62986,1.22746,0.84596,0.78307,0.82974,0.57983,1.21373,0.89376,1.63541,0.000694,0.000694,0.000694
284,14177.1,0.7848,0.62598,1.22573,0.84542,0.78278,0.82959,0.58013,1.21357,0.89358,1.63607,0.000661,0.000661,0.000661
285,14227.1,0.77908,0.62482,1.22594,0.8457,0.78281,0.82952,0.58005,1.21329,0.89399,1.63603,0.000628,0.000628,0.000628
286,14279.3,0.78246,0.62066,1.22434,0.84524,0.78284,0.82968,0.58029,1.21343,0.89379,1.63618,0.000595,0.000595,0.000595
287,14329.4,0.78336,0.62635,1.22606,0.84552,0.78122,0.82827,0.58037,1.21354,0.89365,1.6367,0.000562,0.000562,0.000562
288,14379.3,0.77655,0.61679,1.22695,0.84532,0.78146,0.8282,0.58034,1.21399,0.89368,1.63711,0.000529,0.000529,0.000529
289,14429.9,0.7699,0.61282,1.22185,0.84612,0.78154,0.82831,0.58042,1.21411,0.89383,1.63738,0.000496,0.000496,0.000496
290,14480.1,0.76488,0.61304,1.22153,0.84712,0.7824,0.82889,0.58058,1.21445,0.89378,1.63791,0.000463,0.000463,0.000463
291,14532.6,0.82485,0.62081,1.29123,0.84751,0.78002,0.82886,0.58079,1.21474,0.89396,1.63874,0.00043,0.00043,0.00043
292,14582.4,0.78794,0.56351,1.25808,0.84675,0.77905,0.82829,0.58076,1.21515,0.8941,1.6391,0.000397,0.000397,0.000397
293,14631.9,0.77663,0.55845,1.25456,0.84918,0.77911,0.82833,0.58067,1.21558,0.89401,1.63986,0.000364,0.000364,0.000364
294,14681.7,0.76714,0.54513,1.2452,0.84943,0.7794,0.82865,0.58039,1.2156,0.89365,1.64003,0.000331,0.000331,0.000331
295,14731.5,0.75939,0.53674,1.23867,0.85056,0.78147,0.82903,0.57979,1.21536,0.89319,1.64022,0.000298,0.000298,0.000298
296,14781.3,0.75875,0.54434,1.23415,0.85106,0.78243,0.82913,0.58049,1.2153,0.89269,1.64037,0.000265,0.000265,0.000265
297,14830.9,0.75929,0.5395,1.24238,0.84977,0.78369,0.83069,0.58073,1.21498,0.89201,1.64038,0.000232,0.000232,0.000232
298,14880.2,0.74509,0.53237,1.23417,0.85092,0.78438,0.83075,0.58096,1.21485,0.89159,1.64042,0.000199,0.000199,0.000199
299,14929.6,0.74896,0.5261,1.22877,0.85088,0.7845,0.82921,0.58141,1.21454,0.89149,1.64056,0.000166,0.000166,0.000166
300,14978.9,0.74645,0.52694,1.22524,0.85174,0.78397,0.82907,0.58274,1.21418,0.89112,1.64015,0.000133,0.000133,0.000133
