epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,8239.78,0.93134,0.80906,1.34233,0.88007,0.7517,0.81247,0.5702,1.18297,0.85375,1.54253,0.003961,0.003961,0.003961
185,8284.49,0.94569,0.81306,1.34514,0.87048,0.75303,0.81286,0.57246,1.17875,0.85514,1.53827,0.003928,0.003928,0.003928
186,8329.27,0.94073,0.80662,1.3453,0.86283,0.75493,0.81219,0.5733,1.17353,0.85337,1.53977,0.003895,0.003895,0.003895
187,8374.05,0.93984,0.80137,1.33836,0.87204,0.75253,0.81164,0.57147,1.17948,0.84884,1.54327,0.003862,0.003862,0.003862
188,8418.83,0.92842,0.81871,1.33402,0.86976,0.75118,0.80685,0.57101,1.17917,0.84607,1.54496,0.003829,0.003829,0.003829
189,8463.65,0.93893,0.81325,1.34544,0.86901,0.7477,0.80972,0.57176,1.18293,0.84892,1.54515,0.003796,0.003796,0.003796
190,8508.41,0.92389,0.79687,1.33257,0.85678,0.7569,0.81002,0.57247,1.18093,0.84702,1.54427,0.003763,0.003763,0.003763
191,8553.16,0.92443,0.80046,1.33838,0.87306,0.74808,0.81119,0.57305,1.17929,0.85477,1.54258,0.00373,0.00373,0.00373
192,8597.97,0.92327,0.79574,1.33625,0.87331,0.74722,0.80936,0.57021,1.17748,0.85354,1.54166,0.003697,0.003697,0.003697
193,8642.7,0.92631,0.8,1.33656,0.87293,0.74735,0.8088,0.57121,1.17719,0.85074,1.54102,0.003664,0.003664,0.003664
194,8687.42,0.92102,0.79404,1.32968,0.87482,0.74817,0.81083,0.57327,1.17495,0.84914,1.53792,0.003631,0.003631,0.003631
195,8732.16,0.91493,0.78559,1.33072,0.88407,0.74136,0.81216,0.57273,1.17731,0.8533,1.54424,0.003598,0.003598,0.003598
196,8776.89,0.92832,0.80384,1.33521,0.87667,0.74675,0.81261,0.57474,1.17247,0.85811,1.53472,0.003565,0.003565,0.003565
197,8821.61,0.9192,0.78828,1.34189,0.88283,0.74738,0.81145,0.57465,1.17341,0.85649,1.53392,0.003532,0.003532,0.003532
198,8866.36,0.92079,0.7948,1.33126,0.88155,0.74758,0.81157,0.57405,1.17545,0.84866,1.53957,0.003499,0.003499,0.003499
199,8911.14,0.90499,0.77917,1.32591,0.88241,0.74866,0.8097,0.57613,1.16899,0.84992,1.53012,0.003466,0.003466,0.003466
200,8955.92,0.91538,0.79853,1.3323,0.87915,0.75272,0.81041,0.57868,1.17147,0.84892,1.53641,0.003433,0.003433,0.003433
201,9000.62,0.90341,0.76413,1.32614,0.88219,0.75035,0.81179,0.5776,1.17174,0.84902,1.53701,0.0034,0.0034,0.0034
202,9045.4,0.92152,0.78135,1.332,0.87783,0.7536,0.81301,0.5787,1.16958,0.84826,1.53524,0.003367,0.003367,0.003367
203,9090.16,0.9236,0.78644,1.32301,0.89089,0.74611,0.81354,0.57871,1.17393,0.84819,1.5398,0.003334,0.003334,0.003334
204,9134.9,0.88977,0.77129,1.31547,0.88255,0.74884,0.80955,0.57874,1.17365,0.8462,1.54057,0.003301,0.003301,0.003301
205,9179.69,0.90719,0.78344,1.32076,0.88126,0.74806,0.80971,0.57969,1.17213,0.84524,1.53938,0.003268,0.003268,0.003268
206,9224.46,0.90311,0.77866,1.31987,0.88171,0.7504,0.81147,0.57853,1.17297,0.84542,1.54147,0.003235,0.003235,0.003235
207,9269.24,0.89452,0.76372,1.30919,0.88358,0.75491,0.81304,0.57796,1.17404,0.84312,1.54109,0.003202,0.003202,0.003202
208,9313.96,0.89001,0.7587,1.31488,0.87891,0.75538,0.81341,0.57693,1.17304,0.8404,1.5396,0.003169,0.003169,0.003169
209,9358.74,0.9013,0.77358,1.32367,0.87645,0.75501,0.81288,0.57746,1.17245,0.8381,1.53985,0.003136,0.003136,0.003136
210,9403.41,0.89704,0.76938,1.31641,0.88238,0.75844,0.81633,0.57776,1.17265,0.83665,1.54136,0.003103,0.003103,0.003103
211,9448.25,0.89337,0.75317,1.30823,0.87899,0.76179,0.81931,0.57812,1.17043,0.83278,1.53908,0.00307,0.00307,0.00307
212,9493.27,0.90435,0.75949,1.3052,0.87559,0.76327,0.81774,0.57637,1.16622,0.83153,1.53609,0.003037,0.003037,0.003037
213,9538.01,0.87952,0.74946,1.30582,0.87283,0.76194,0.81847,0.57694,1.16682,0.83048,1.53777,0.003004,0.003004,0.003004
214,9582.71,0.89507,0.74887,1.31348,0.87433,0.76038,0.8186,0.57653,1.16784,0.82775,1.53812,0.002971,0.002971,0.002971
215,9627.42,0.88178,0.75168,1.30767,0.86722,0.76367,0.81792,0.5772,1.16805,0.82801,1.53943,0.002938,0.002938,0.002938
216,9672.14,0.86936,0.74467,1.30574,0.86741,0.76578,0.81988,0.57808,1.16609,0.82661,1.53774,0.002905,0.002905,0.002905
217,9716.84,0.88003,0.74427,1.30644,0.86674,0.76642,0.81973,0.57622,1.16786,0.82769,1.54015,0.002872,0.002872,0.002872
218,9761.63,0.88845,0.74284,1.30067,0.86778,0.76816,0.81803,0.57646,1.16667,0.82833,1.53992,0.002839,0.002839,0.002839
219,9806.34,0.89076,0.75164,1.30586,0.86726,0.77151,0.81812,0.57821,1.16868,0.82914,1.5408,0.002806,0.002806,0.002806
220,9851.03,0.86666,0.7279,1.2942,0.86427,0.77116,0.81805,0.57693,1.16773,0.82862,1.53989,0.002773,0.002773,0.002773
221,9895.75,0.86016,0.73202,1.29719,0.86861,0.76485,0.81841,0.57597,1.16489,0.8275,1.53794,0.00274,0.00274,0.00274
222,9940.44,0.88878,0.75531,1.31219,0.87307,0.76394,0.81853,0.57584,1.16556,0.82597,1.53905,0.002707,0.002707,0.002707
223,9985.08,0.87985,0.74658,1.30845,0.87409,0.75949,0.81736,0.57588,1.16782,0.82558,1.54153,0.002674,0.002674,0.002674
224,10029.8,0.87486,0.73545,1.29906,0.87575,0.75841,0.81525,0.57629,1.16747,0.8249,1.54102,0.002641,0.002641,0.002641
225,10074.6,0.8801,0.73155,1.29343,0.87552,0.75781,0.8141,0.57758,1.16798,0.82343,1.54108,0.002608,0.002608,0.002608
226,10119.4,0.86374,0.73048,1.2987,0.87571,0.75784,0.81487,0.57752,1.16883,0.82246,1.54236,0.002575,0.002575,0.002575
227,10164.1,0.88,0.72964,1.2953,0.87241,0.76122,0.8156,0.57886,1.16691,0.82045,1.53911,0.002542,0.002542,0.002542
228,10208.8,0.86669,0.73296,1.29621,0.86522,0.75978,0.81594,0.57924,1.16465,0.82123,1.53283,0.002509,0.002509,0.002509
229,10253.5,0.87679,0.7331,1.30408,0.86658,0.76184,0.81667,0.5791,1.16475,0.81941,1.53243,0.002476,0.002476,0.002476
230,10298.2,0.87423,0.72236,1.28882,0.86549,0.76236,0.81725,0.57834,1.16496,0.81905,1.5328,0.002443,0.002443,0.002443
231,10343,0.87733,0.73762,1.3019,0.86239,0.76652,0.81882,0.57942,1.16478,0.8165,1.5339,0.00241,0.00241,0.00241
232,10387.7,0.83982,0.69192,1.28094,0.86444,0.76649,0.81908,0.57891,1.16406,0.81533,1.5338,0.002377,0.002377,0.002377
233,10432.5,0.87234,0.72226,1.29117,0.86585,0.76625,0.81887,0.57864,1.16375,0.81326,1.53301,0.002344,0.002344,0.002344
234,10477.2,0.8603,0.72055,1.28844,0.86679,0.76788,0.81793,0.58027,1.16675,0.81242,1.538,0.002311,0.002311,0.002311
235,10521.9,0.85162,0.72019,1.29072,0.86745,0.76866,0.81934,0.57949,1.16635,0.8117,1.53819,0.002278,0.002278,0.002278
236,10566.6,0.85293,0.71451,1.28073,0.86757,0.76816,0.8187,0.57907,1.16685,0.81057,1.53958,0.002245,0.002245,0.002245
237,10611.3,0.84399,0.70293,1.27524,0.86741,0.76369,0.81824,0.57874,1.16603,0.81006,1.53883,0.002212,0.002212,0.002212
238,10656.3,0.85139,0.71069,1.27857,0.86736,0.76504,0.81852,0.57825,1.16465,0.80796,1.53715,0.002179,0.002179,0.002179
239,10701,0.84414,0.70484,1.27301,0.86514,0.76599,0.81929,0.57851,1.16494,0.80706,1.53765,0.002146,0.002146,0.002146
240,10745.6,0.85035,0.71988,1.28957,0.86697,0.76578,0.81951,0.57875,1.16361,0.80672,1.53693,0.002113,0.002113,0.002113
241,10790.3,0.86526,0.71808,1.28388,0.86793,0.76521,0.81978,0.57856,1.1631,0.80531,1.53705,0.00208,0.00208,0.00208
242,10835,0.84541,0.69528,1.27795,0.86705,0.76521,0.81923,0.58021,1.16184,0.80459,1.53635,0.002047,0.002047,0.002047
243,10879.8,0.84948,0.69517,1.27828,0.86926,0.7664,0.82223,0.58095,1.16158,0.80252,1.53654,0.002014,0.002014,0.002014
244,10924.5,0.84517,0.70208,1.27887,0.86853,0.76402,0.82016,0.57944,1.16162,0.8016,1.53705,0.001981,0.001981,0.001981
245,10969.2,0.83936,0.69346,1.26903,0.87285,0.76136,0.82035,0.5805,1.16286,0.80086,1.53892,0.001948,0.001948,0.001948
246,11013.9,0.8376,0.69554,1.26434,0.88998,0.75113,0.82161,0.581,1.16305,0.80118,1.53948,0.001915,0.001915,0.001915
247,11058.6,0.84371,0.69501,1.26894,0.89491,0.74991,0.82384,0.58166,1.16244,0.80038,1.53902,0.001882,0.001882,0.001882
248,11103.3,0.83878,0.70456,1.27402,0.89456,0.74938,0.82415,0.58213,1.16259,0.7992,1.53958,0.001849,0.001849,0.001849
249,11148,0.83764,0.69044,1.26403,0.89615,0.7499,0.82275,0.58163,1.16213,0.79705,1.53942,0.001816,0.001816,0.001816
250,11192.7,0.84275,0.69474,1.27177,0.89545,0.75125,0.82282,0.58141,1.16284,0.79761,1.54012,0.001783,0.001783,0.001783
251,11237.5,0.83625,0.69548,1.26425,0.89688,0.75098,0.82303,0.58104,1.16227,0.79701,1.53907,0.00175,0.00175,0.00175
252,11282.2,0.82708,0.67938,1.26808,0.89693,0.74975,0.82287,0.58026,1.16224,0.79788,1.5397,0.001717,0.001717,0.001717
253,11327,0.82273,0.67306,1.25041,0.86211,0.7738,0.82279,0.58064,1.16164,0.79784,1.53955,0.001684,0.001684,0.001684
254,11371.6,0.82278,0.67653,1.26283,0.85993,0.77975,0.82517,0.58011,1.16185,0.79719,1.54029,0.001651,0.001651,0.001651
255,11416.3,0.83774,0.68768,1.26755,0.89836,0.74656,0.82306,0.57997,1.16188,0.79734,1.54059,0.001618,0.001618,0.001618
256,11461,0.83191,0.68025,1.26117,0.90195,0.74697,0.82539,0.58035,1.16206,0.79735,1.54086,0.001585,0.001585,0.001585
257,11505.7,0.82984,0.68406,1.25977,0.85737,0.77926,0.82557,0.58106,1.16275,0.79765,1.54172,0.001552,0.001552,0.001552
258,11550.5,0.82317,0.68282,1.2638,0.86229,0.77609,0.82594,0.58102,1.16301,0.79805,1.54203,0.001519,0.001519,0.001519
259,11595.2,0.81893,0.67912,1.26167,0.85885,0.77587,0.82348,0.58116,1.16315,0.79686,1.54296,0.001486,0.001486,0.001486
260,11640,0.82432,0.6742,1.2588,0.85996,0.77458,0.82453,0.58177,1.16305,0.79778,1.54285,0.001453,0.001453,0.001453
261,11684.7,0.82415,0.67296,1.25591,0.8606,0.77193,0.82401,0.58102,1.16313,0.79819,1.54291,0.00142,0.00142,0.00142
262,11729.5,0.81392,0.66928,1.25578,0.86455,0.77052,0.824,0.58138,1.16351,0.79827,1.54327,0.001387,0.001387,0.001387
263,11774.2,0.82795,0.67274,1.26753,0.86232,0.77096,0.82463,0.58205,1.16381,0.7979,1.54409,0.001354,0.001354,0.001354
264,11818.9,0.81155,0.66245,1.25157,0.8621,0.77118,0.82417,0.58179,1.16565,0.79733,1.54692,0.001321,0.001321,0.001321
265,11863.6,0.80934,0.65632,1.25329,0.86603,0.77154,0.82446,0.58197,1.16561,0.79738,1.54747,0.001288,0.001288,0.001288
266,11908.3,0.80531,0.65956,1.24375,0.87306,0.76928,0.82622,0.58211,1.1662,0.79825,1.54868,0.001255,0.001255,0.001255
267,11952.9,0.81258,0.66524,1.25253,0.86342,0.77514,0.82615,0.58147,1.16882,0.79828,1.55213,0.001222,0.001222,0.001222
268,11997.6,0.81086,0.66385,1.2472,0.87809,0.76625,0.82608,0.58071,1.16897,0.79848,1.55295,0.001189,0.001189,0.001189
269,12042.3,0.81112,0.66206,1.25748,0.8819,0.7638,0.82589,0.58069,1.16905,0.79885,1.55415,0.001156,0.001156,0.001156
270,12087.1,0.79865,0.64936,1.24718,0.87781,0.76625,0.82583,0.58041,1.16944,0.79889,1.55504,0.001123,0.001123,0.001123
271,12131.8,0.80065,0.65196,1.24519,0.88228,0.76373,0.82385,0.58061,1.16961,0.79901,1.55549,0.00109,0.00109,0.00109
272,12176.5,0.81562,0.66499,1.24805,0.88419,0.76344,0.8242,0.58099,1.16972,0.79916,1.55592,0.001057,0.001057,0.001057
273,12221.3,0.79896,0.65712,1.24518,0.88614,0.763,0.82402,0.58088,1.16804,0.79894,1.55155,0.001024,0.001024,0.001024
274,12266,0.79603,0.65792,1.24093,0.89338,0.75885,0.82395,0.58143,1.16805,0.79906,1.55198,0.000991,0.000991,0.000991
275,12310.6,0.79846,0.65326,1.23896,0.89319,0.75847,0.82384,0.58041,1.16921,0.79803,1.55354,0.000958,0.000958,0.000958
276,12355.3,0.80685,0.66381,1.24845,0.89308,0.75862,0.82413,0.58052,1.16847,0.79759,1.55341,0.000925,0.000925,0.000925
277,12400,0.79881,0.65014,1.24716,0.89162,0.75751,0.82361,0.58012,1.1685,0.79748,1.55388,0.000892,0.000892,0.000892
278,12444.7,0.7887,0.65034,1.23594,0.89182,0.75751,0.82589,0.58101,1.16862,0.79713,1.55411,0.000859,0.000859,0.000859
279,12489.4,0.80112,0.64993,1.24281,0.89441,0.75702,0.82598,0.58113,1.16813,0.7967,1.55383,0.000826,0.000826,0.000826
280,12534.1,0.78435,0.6427,1.23412,0.89469,0.75696,0.82413,0.581,1.1681,0.79629,1.55424,0.000793,0.000793,0.000793
281,12578.7,0.79924,0.65925,1.23706,0.8946,0.75685,0.82417,0.58148,1.16795,0.7959,1.55427,0.00076,0.00076,0.00076
282,12623.4,0.79347,0.64599,1.24137,0.89488,0.75686,0.82412,0.58142,1.16766,0.7959,1.55423,0.000727,0.000727,0.000727
283,12668,0.78785,0.64719,1.23327,0.89467,0.75696,0.82398,0.58168,1.1676,0.79619,1.55447,0.000694,0.000694,0.000694
284,12712.7,0.793,0.64635,1.23321,0.89313,0.75743,0.82381,0.58159,1.16775,0.79618,1.55484,0.000661,0.000661,0.000661
285,12757.4,0.78736,0.64066,1.23293,0.89632,0.75638,0.82377,0.58171,1.16802,0.79625,1.55547,0.000628,0.000628,0.000628
286,12802.1,0.79032,0.63917,1.23298,0.89492,0.75638,0.82371,0.58147,1.16877,0.79622,1.55638,0.000595,0.000595,0.000595
287,12846.7,0.78194,0.63842,1.2286,0.89474,0.75641,0.82371,0.58143,1.16881,0.79627,1.55643,0.000562,0.000562,0.000562
288,12891.4,0.77892,0.63067,1.2308,0.89436,0.75645,0.82373,0.58131,1.16832,0.79669,1.55599,0.000529,0.000529,0.000529
289,12936.1,0.77637,0.63096,1.22693,0.89445,0.75646,0.82382,0.58107,1.16842,0.7967,1.55613,0.000496,0.000496,0.000496
290,12980.8,0.77076,0.62741,1.22751,0.89456,0.75644,0.82363,0.58095,1.16834,0.79635,1.55613,0.000463,0.000463,0.000463
291,13027.6,0.8376,0.63258,1.30458,0.89616,0.75582,0.82354,0.5809,1.168,0.79586,1.55633,0.00043,0.00043,0.00043
292,13072.5,0.78771,0.5754,1.26881,0.89543,0.7552,0.82349,0.58067,1.16785,0.7956,1.55638,0.000397,0.000397,0.000397
293,13117.2,0.78377,0.56946,1.27459,0.89557,0.7548,0.82485,0.5807,1.16733,0.79525,1.55584,0.000364,0.000364,0.000364
294,13161.9,0.77217,0.55163,1.26042,0.89607,0.75528,0.82504,0.58055,1.166,0.79458,1.55475,0.000331,0.000331,0.000331
295,13206.6,0.76153,0.55016,1.25149,0.89579,0.75482,0.82531,0.58073,1.16565,0.79381,1.5548,0.000298,0.000298,0.000298
296,13251.3,0.7668,0.54816,1.24973,0.89539,0.75532,0.82547,0.58129,1.16555,0.79347,1.55492,0.000265,0.000265,0.000265
297,13296.1,0.76878,0.55224,1.26119,0.89508,0.75625,0.8254,0.58146,1.16527,0.79298,1.55485,0.000232,0.000232,0.000232
298,13340.9,0.75156,0.5444,1.25313,0.89464,0.75779,0.82549,0.58168,1.16504,0.79248,1.55499,0.000199,0.000199,0.000199
299,13385.6,0.75115,0.53257,1.24013,0.89506,0.75724,0.82539,0.58182,1.16436,0.79266,1.55457,0.000166,0.000166,0.000166
300,13430.3,0.75409,0.54039,1.24578,0.89517,0.75731,0.82552,0.58219,1.16416,0.79245,1.55461,0.000133,0.000133,0.000133
