epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,2288.94,1.07503,1.02135,1.45525,0.8272,0.67298,0.745,0.51572,1.26478,1.00434,1.57689,0.006469,0.006469,0.006469
109,2309.99,1.06713,0.99923,1.44581,0.82659,0.68979,0.74593,0.51509,1.26886,1.01022,1.59245,0.006436,0.006436,0.006436
110,2331.12,1.06306,0.99931,1.44168,0.81357,0.69103,0.74189,0.51285,1.26983,1.02666,1.58763,0.006403,0.006403,0.006403
111,2352.24,1.05556,0.98671,1.44607,0.84125,0.6899,0.7526,0.52392,1.25315,0.98882,1.56589,0.00637,0.00637,0.00637
112,2373.11,1.06635,1.00376,1.44692,0.83247,0.68795,0.74774,0.52113,1.24415,0.98455,1.56777,0.006337,0.006337,0.006337
113,2394.24,1.05551,0.98738,1.43864,0.82841,0.67919,0.73735,0.5134,1.26675,1.02488,1.58826,0.006304,0.006304,0.006304
114,2415.29,1.05775,0.99224,1.42748,0.82554,0.67656,0.74287,0.51645,1.25336,1.00677,1.5666,0.006271,0.006271,0.006271
115,2436.37,1.07116,1.00081,1.44879,0.85001,0.69799,0.7583,0.52727,1.2381,0.98024,1.56711,0.006238,0.006238,0.006238
116,2457.46,1.05112,0.98652,1.43596,0.81112,0.69835,0.75271,0.52126,1.25069,0.9817,1.5704,0.006205,0.006205,0.006205
117,2478.52,1.04616,0.97604,1.43879,0.82849,0.68985,0.74899,0.51889,1.24653,0.99074,1.57268,0.006172,0.006172,0.006172
118,2499.71,1.05233,0.98301,1.43588,0.83508,0.69959,0.7494,0.52284,1.24271,0.9778,1.56263,0.006139,0.006139,0.006139
119,2522.83,1.04168,0.96151,1.42712,0.83597,0.71444,0.7608,0.53199,1.23966,0.96586,1.55959,0.006106,0.006106,0.006106
120,2545.58,1.04818,0.98075,1.42945,0.84072,0.70313,0.76005,0.53104,1.23446,0.97814,1.55293,0.006073,0.006073,0.006073
121,2568.08,1.02427,0.95956,1.41606,0.83287,0.70567,0.75441,0.53096,1.24439,0.95363,1.55913,0.00604,0.00604,0.00604
122,2591.82,1.04361,0.95613,1.42866,0.8531,0.70616,0.76675,0.53627,1.23945,0.94122,1.55392,0.006007,0.006007,0.006007
123,2614.96,1.0451,0.95872,1.41957,0.83765,0.70956,0.76202,0.53048,1.22723,0.94415,1.54373,0.005974,0.005974,0.005974
124,2636.16,1.03516,0.95026,1.42094,0.83413,0.70098,0.75966,0.53328,1.21995,0.95115,1.54832,0.005941,0.005941,0.005941
125,2658.48,1.04013,0.94921,1.41786,0.85226,0.69334,0.76149,0.53366,1.23239,0.95503,1.56378,0.005908,0.005908,0.005908
126,2681.73,1.03328,0.94972,1.4221,0.846,0.70473,0.7659,0.54173,1.20897,0.93872,1.54286,0.005875,0.005875,0.005875
127,2704.3,1.02408,0.94902,1.41771,0.86154,0.69846,0.77373,0.53976,1.22054,0.9203,1.54857,0.005842,0.005842,0.005842
128,2725.57,1.03798,0.95773,1.41685,0.86094,0.69158,0.76361,0.53936,1.21414,0.9383,1.53909,0.005809,0.005809,0.005809
129,2746.56,1.0179,0.94232,1.40776,0.85799,0.7056,0.7666,0.53338,1.22342,0.93104,1.54017,0.005776,0.005776,0.005776
130,2768.77,1.0255,0.94719,1.40937,0.85488,0.70284,0.76461,0.53457,1.22207,0.94289,1.54773,0.005743,0.005743,0.005743
131,2791.79,1.03421,0.9351,1.41213,0.86198,0.6897,0.76011,0.53995,1.20324,0.93367,1.53815,0.00571,0.00571,0.00571
132,2814.44,1.02336,0.94201,1.41071,0.8505,0.70038,0.76307,0.54696,1.20201,0.93248,1.5389,0.005677,0.005677,0.005677
133,2836.1,1.02191,0.93456,1.40944,0.82997,0.70668,0.76351,0.53441,1.22939,0.95132,1.55702,0.005644,0.005644,0.005644
134,2859.12,1.0218,0.93362,1.41056,0.83687,0.71429,0.76824,0.53937,1.23184,0.93714,1.55702,0.005611,0.005611,0.005611
135,2881.96,1.01325,0.9254,1.41159,0.86855,0.69283,0.76536,0.53993,1.21378,0.93024,1.53915,0.005578,0.005578,0.005578
136,2903.77,1.0248,0.93096,1.40547,0.85519,0.71726,0.77018,0.54118,1.20705,0.92705,1.54581,0.005545,0.005545,0.005545
137,2924.68,1.02425,0.9396,1.41278,0.88362,0.69984,0.77227,0.54364,1.20528,0.90224,1.54093,0.005512,0.005512,0.005512
138,2947.35,0.99724,0.91481,1.39932,0.8443,0.72221,0.77392,0.54625,1.20059,0.90968,1.53061,0.005479,0.005479,0.005479
139,2970.06,1.0131,0.9271,1.40435,0.86368,0.69654,0.77427,0.54428,1.21668,0.90913,1.54145,0.005446,0.005446,0.005446
140,2992.27,1.01511,0.92104,1.40549,0.8634,0.70157,0.77515,0.54102,1.21013,0.90847,1.54131,0.005413,0.005413,0.005413
141,3013.25,0.99973,0.90601,1.39165,0.8657,0.70686,0.77113,0.54409,1.18994,0.90336,1.52383,0.00538,0.00538,0.00538
142,3034.93,1.02453,0.92562,1.40473,0.84561,0.71293,0.76965,0.54395,1.19702,0.91274,1.529,0.005347,0.005347,0.005347
