epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,3268.01,1.0075,0.90438,1.3711,0.83943,0.74513,0.80178,0.55865,1.21835,0.94705,1.55867,0.004918,0.004918,0.004918
156,3289.01,1.00509,0.90144,1.3778,0.85491,0.73657,0.80033,0.55901,1.21805,0.94036,1.56042,0.004885,0.004885,0.004885
157,3310,1.00673,0.89441,1.37898,0.85023,0.74308,0.8004,0.5612,1.20835,0.92739,1.55521,0.004852,0.004852,0.004852
158,3330.85,0.99942,0.90008,1.37477,0.85548,0.73708,0.79848,0.55809,1.21445,0.93382,1.55956,0.004819,0.004819,0.004819
159,3351.9,1.00912,0.90079,1.37951,0.85435,0.74476,0.79829,0.55996,1.21477,0.93889,1.55923,0.004786,0.004786,0.004786
160,3372.88,0.99366,0.89077,1.37283,0.87185,0.72394,0.79612,0.56012,1.21599,0.93558,1.55784,0.004753,0.004753,0.004753
161,3393.9,1.00319,0.89733,1.37825,0.86572,0.73489,0.79967,0.56144,1.21771,0.92853,1.55794,0.00472,0.00472,0.00472
162,3415.02,1.00045,0.88393,1.37119,0.85343,0.74547,0.79769,0.55956,1.22753,0.93041,1.56636,0.004687,0.004687,0.004687
163,3435.87,0.98788,0.88558,1.36604,0.85414,0.74502,0.80127,0.556,1.22685,0.93516,1.56678,0.004654,0.004654,0.004654
164,3456.9,0.99689,0.8715,1.36949,0.8394,0.75418,0.80041,0.55989,1.22025,0.93121,1.55967,0.004621,0.004621,0.004621
165,3477.95,0.97925,0.8726,1.3664,0.84497,0.7531,0.79955,0.55825,1.22603,0.92778,1.56533,0.004588,0.004588,0.004588
166,3499.03,0.99535,0.89787,1.37814,0.85482,0.74737,0.80025,0.56163,1.22531,0.91897,1.57112,0.004555,0.004555,0.004555
167,3520.06,0.99213,0.87329,1.36355,0.86335,0.74044,0.80151,0.55998,1.21815,0.92133,1.56568,0.004522,0.004522,0.004522
168,3541.07,0.98893,0.87593,1.36175,0.86308,0.74296,0.80446,0.56336,1.21102,0.91201,1.56173,0.004489,0.004489,0.004489
169,3562.14,0.98835,0.87502,1.36396,0.86825,0.74463,0.80459,0.56178,1.21344,0.91305,1.56588,0.004456,0.004456,0.004456
170,3583.22,0.98374,0.87909,1.3642,0.86587,0.7498,0.80813,0.56302,1.21595,0.91022,1.56458,0.004423,0.004423,0.004423
